       Xposition(m)           Yposition(m)             Zposition(m)
 -1.9996979574522120e+07   4.7536644093663310e+05  -9.5915495636934300e+01
 -1.9997988173780850e+07   4.3074070775929483e+05  -9.6537926678644070e+01
 -1.9998897155349750e+07   3.8611282895895455e+05  -9.7159894240791160e+01
 -1.9999706514665000e+07   3.4148302684260280e+05  -9.7781396000010470e+01
 -2.0000416247658584e+07   2.9685152372668910e+05  -9.8402429635382630e+01
 -2.0001026350758330e+07   2.5221854193605238e+05  -9.9022992828441530e+01
 -2.0001536820887870e+07   2.0758430380370363e+05  -9.9643083263169810e+01
 -2.0001947655466758e+07   1.6294903166851442e+05  -1.0026269862602393e+02
 -2.0002258852410372e+07   1.1831294787492834e+05  -1.0088183660593063e+02
 -2.0002470410129998e+07   7.3676274771465590e+04  -1.0150049489430035e+02
 -2.0002582327532840e+07   2.9039234709760345e+04  -1.0211867118503336e+02
 -2.0002594604021944e+07  -1.5597949956366758e+04  -1.0273636317452474e+02
 -2.0002507239496300e+07  -6.0235056872439590e+04  -1.0335356856167898e+02
 -2.0002320234350815e+07  -1.0487186368404081e+05  -1.0397028504791197e+02
 -2.0002033589476270e+07  -1.4950814803820100e+05  -1.0458651033716276e+02
 -2.0001647306259383e+07  -1.9414368758421930e+05  -1.0520224213591169e+02
 -2.0001161386582714e+07  -2.3877825997498108e+05  -1.0581747815319025e+02
 -2.0000575832824770e+07  -2.8341164286799280e+05  -1.0643221610056052e+02
 -1.9999890647859900e+07  -3.2804361392652150e+05  -1.0704645369213935e+02
 -1.9999105835058298e+07  -3.7267395082070003e+05  -1.0766018864460680e+02
 -1.9998221398286086e+07  -4.1730243122841900e+05  -1.0827341867721160e+02
 -1.9997237341905090e+07  -4.6192883283696330e+05  -1.0888614151178561e+02
 -1.9996153670773063e+07  -5.0655293334337237e+05  -1.0949835487274240e+02
 -1.9994970390243460e+07  -5.5117451045618330e+05  -1.1011005648709352e+02
 -1.9993687506165527e+07  -5.9579334189628670e+05  -1.1072124408445320e+02
 -1.9992305024884243e+07  -6.4040920539792570e+05  -1.1133191539704495e+02
 -1.9990822953240270e+07  -6.8502187870997690e+05  -1.1194206815971174e+02
 -1.9989241298569966e+07  -7.2963113959702090e+05  -1.1255170010992367e+02
 -1.9987560068705276e+07  -7.7423676584030190e+05  -1.1316080898778368e+02
 -1.9985779271973796e+07  -8.1883853523904870e+05  -1.1376939253603891e+02
 -1.9983898917198602e+07  -8.6343622561157530e+05  -1.1437744850008790e+02
 -1.9981919013698360e+07  -9.0802961479589110e+05  -1.1498497462798248e+02
 -1.9979839571287107e+07  -9.5261848065165300e+05  -1.1559196867044635e+02
 -1.9977660600274390e+07  -9.9720260106067270e+05  -1.1619842838087618e+02
 -1.9975382111465067e+07  -1.0417817539279046e+06  -1.1680435151534628e+02
 -1.9973004116159330e+07  -1.0863557171831980e+06  -1.1740973583262688e+02
 -1.9970526626152612e+07  -1.1309242687816480e+06  -1.1801457909418038e+02
 -1.9967949653735570e+07  -1.1754871867053418e+06  -1.1861887906417904e+02
 -1.9965273211693990e+07  -1.2200442489640706e+06  -1.1922263350950692e+02
 -1.9962497313308723e+07  -1.2645952335965028e+06  -1.1982584019976859e+02
 -1.9959621972355638e+07  -1.3091399186713228e+06  -1.2042849690729786e+02
 -1.9956647203105584e+07  -1.3536780822884804e+06  -1.2103060140716747e+02
 -1.9953573020324256e+07  -1.3982095025798955e+06  -1.2163215147719130e+02
 -1.9950399439272147e+07  -1.4427339577110630e+06  -1.2223314489793886e+02
 -1.9947126475704484e+07  -1.4872512258816916e+06  -1.2283357945273737e+02
 -1.9943754145871162e+07  -1.5317610853273752e+06  -1.2343345292768672e+02
 -1.9940282466516633e+07  -1.5762633143197359e+06  -1.2403276311165435e+02
 -1.9936711454879843e+07  -1.6207576911687343e+06  -1.2463150779629953e+02
 -1.9933041128694130e+07  -1.6652439942229146e+06  -1.2522968477606938e+02
 -1.9929271506187174e+07  -1.7097220018706205e+06  -1.2582729184820813e+02
 -1.9925402606080900e+07  -1.7541914925413749e+06  -1.2642432681276875e+02
 -1.9921434447591282e+07  -1.7986522447070510e+06  -1.2702078747262131e+02
 -1.9917367050428460e+07  -1.8431040368822700e+06  -1.2761667163345155e+02
 -1.9913200434796423e+07  -1.8875466476264514e+06  -1.2821197710378107e+02
 -1.9908934621393070e+07  -1.9319798555440698e+06  -1.2880670169496378e+02
 -1.9904569631409980e+07  -1.9764034392865319e+06  -1.2940084322120396e+02
 -1.9900105486532430e+07  -2.0208171775526714e+06  -1.2999439949955580e+02
 -1.9895542208939224e+07  -2.0652208490899630e+06  -1.3058736834993260e+02
 -1.9890879821302560e+07  -2.1096142326959306e+06  -1.3117974759511850e+02
 -1.9886118346787963e+07  -2.1539971072189370e+06  -1.3177153506077173e+02
 -1.9881257809054190e+07  -2.1983692515593492e+06  -1.3236272857543360e+02
 -1.9876298232253040e+07  -2.2427304446706380e+06  -1.3295332597053553e+02
 -1.9871239641029283e+07  -2.2870804655607260e+06  -1.3354332508041034e+02
 -1.9866082060520560e+07  -2.3314190932926205e+06  -1.3413272374229336e+02
 -1.9860825516357202e+07  -2.3757461069858395e+06  -1.3472151979633446e+02
 -1.9855470034662146e+07  -2.4200612858175360e+06  -1.3530971108560612e+02
 -1.9850015642050820e+07  -2.4643644090232850e+06  -1.3589729545610630e+02
 -1.9844462365630940e+07  -2.5086552558985240e+06  -1.3648427075677097e+02
 -1.9838810233002424e+07  -2.5529336057995190e+06  -1.3707063483947962e+02
 -1.9833059272257295e+07  -2.5971992381444206e+06  -1.3765638555906240e+02
 -1.9827209511979494e+07  -2.6414519324142556e+06  -1.3824152077330595e+02
 -1.9821260981244724e+07  -2.6856914681543760e+06  -1.3882603834296560e+02
 -1.9815213709620327e+07  -2.7299176249752375e+06  -1.3940993613176883e+02
 -1.9809067727165196e+07  -2.7741301825534940e+06  -1.3999321200642228e+02
 -1.9802823064429536e+07  -2.8183289206333794e+06  -1.4057586383662334e+02
 -1.9796479752454698e+07  -2.8625136190275760e+06  -1.4115788949506398e+02
 -1.9790037822773177e+07  -2.9066840576182280e+06  -1.4173928685743783e+02
 -1.9783497307408318e+07  -2.9508400163580817e+06  -1.4232005380244746e+02
 -1.9776858238874163e+07  -2.9949812752720537e+06  -1.4290018821181820e+02
 -1.9770120650175385e+07  -3.0391076144575076e+06  -1.4347968797029506e+02
 -1.9763284574807018e+07  -3.0832188140860144e+06  -1.4405855096565818e+02
 -1.9756350046754410e+07  -3.1273146544038514e+06  -1.4463677508872271e+02
 -1.9749317100492883e+07  -3.1713949157339362e+06  -1.4521435823335702e+02
 -1.9742185770987730e+07  -3.2154593784761090e+06  -1.4579129829647965e+02
 -1.9734956093694020e+07  -3.2595078231084417e+06  -1.4636759317806880e+02
 -1.9727628104556296e+07  -3.3035400301885980e+06  -1.4694324078117353e+02
 -1.9720201840008557e+07  -3.3475557803546590e+06  -1.4751823901191744e+02
 -1.9712677336973910e+07  -3.3915548543266170e+06  -1.4809258577951090e+02
 -1.9705054632864600e+07  -3.4355370329065690e+06  -1.4866627899624686e+02
 -1.9697333765581650e+07  -3.4795020969807445e+06  -1.4923931657752004e+02
 -1.9689514773514714e+07  -3.5234498275202815e+06  -1.4981169644182984e+02
 -1.9681597695541967e+07  -3.5673800055820746e+06  -1.5038341651078480e+02
 -1.9673582571029750e+07  -3.6112924123102650e+06  -1.5095447470911415e+02
 -1.9665469439832640e+07  -3.6551868289366990e+06  -1.5152486896466783e+02
 -1.9657258342292935e+07  -3.6990630367830620e+06  -1.5209459720843597e+02
 -1.9648949319240680e+07  -3.7429208172609378e+06  -1.5266365737454345e+02
 -1.9640542411993463e+07  -3.7867599518732144e+06  -1.5323204740026074e+02
 -1.9632037662355993e+07  -3.8305802222155960e+06  -1.5379976522601612e+02
 -1.9623435112620164e+07  -3.8743814099771315e+06  -1.5436680879539614e+02
 -1.9614734805564754e+07  -3.9181632969413120e+06  -1.5493317605515230e+02
 -1.9605936784455013e+07  -3.9619256649880307e+06  -1.5549886495521932e+02
 -1.9597041093042870e+07  -4.0056682960931400e+06  -1.5606387344870250e+02
 -1.9588047775566272e+07  -4.0493909723310983e+06  -1.5662819949190475e+02
 -1.9578956876749320e+07  -4.0930934758746596e+06  -1.5719184104431548e+02
 -1.9569768441801738e+07  -4.1367755889974907e+06  -1.5775479606863720e+02
 -1.9560482516418964e+07  -4.1804370940735170e+06  -1.5831706253077007e+02
 -1.9551099146781630e+07  -4.2240777735796620e+06  -1.5887863839984018e+02
 -1.9541618379555600e+07  -4.2676974100954150e+06  -1.5943952164818670e+02
 -1.9532040261891500e+07  -4.3112957863053950e+06  -1.5999971025138774e+02
 -1.9522364841424678e+07  -4.3548726849991180e+06  -1.6055920218825034e+02
 -1.9512592166274830e+07  -4.3984278890728960e+06  -1.6111799544082785e+02
 -1.9502722285045850e+07  -4.4419611815306980e+06  -1.6167608799442345e+02
 -1.9492755246825587e+07  -4.4854723454850050e+06  -1.6223347783759450e+02
 -1.9482691101185490e+07  -4.5289611641583640e+06  -1.6279016296216489e+02
 -1.9472529898180556e+07  -4.5724274208838700e+06  -1.6334614136322430e+02
 -1.9462271688348910e+07  -4.6158708991067710e+06  -1.6390141103914806e+02
 -1.9451916522711610e+07  -4.6592913823853490e+06  -1.6445596999159596e+02
 -1.9441464452772453e+07  -4.7026886543918270e+06  -1.6500981622550580e+02
 -1.9430915530517660e+07  -4.7460624989136740e+06  -1.6556294774911314e+02
 -1.9420269808415633e+07  -4.7894126998544110e+06  -1.6611536257395483e+02
 -1.9409527339416683e+07  -4.8327390412353210e+06  -1.6666705871488404e+02
 -1.9398688176952787e+07  -4.8760413071957320e+06  -1.6721803419006562e+02
 -1.9387752374937322e+07  -4.9193192819944590e+06  -1.6776828702098788e+02
 -1.9376719987764810e+07  -4.9625727500109460e+06  -1.6831781523247000e+02
 -1.9365591070310637e+07  -5.0058014957460800e+06  -1.6886661685266444e+02
 -1.9354365677930743e+07  -5.0490053038236910e+06  -1.6941468991306950e+02
 -1.9343043866461445e+07  -5.0921839589910730e+06  -1.6996203244852836e+02
 -1.9331625692219020e+07  -5.1353372461206250e+06  -1.7050864249724260e+02
 -1.9320111211999640e+07  -5.1784649502102560e+06  -1.7105451810077045e+02
 -1.9308500483078774e+07  -5.2215668563853740e+06  -1.7159965730404406e+02
 -1.9296793563211296e+07  -5.2646427498987440e+06  -1.7214405815536140e+02
 -1.9284990510630872e+07  -5.3076924161327430e+06  -1.7268771870640677e+02
 -1.9273091384049814e+07  -5.3507156405997295e+06  -1.7323063701224880e+02
 -1.9261096242658740e+07  -5.3937122089434040e+06  -1.7377281113134978e+02
 -1.9249005146126430e+07  -5.4366819069394820e+06  -1.7431423912556772e+02
 -1.9236818154599310e+07  -5.4796245204972270e+06  -1.7485491906016773e+02
 -1.9224535328701288e+07  -5.5225398356603370e+06  -1.7539484900382624e+02
 -1.9212156729533423e+07  -5.5654276386080010e+06  -1.7593402702863736e+02
 -1.9199682418673650e+07  -5.6082877156558240e+06  -1.7647245121011670e+02
 -1.9187112458176420e+07  -5.6511198532571930e+06  -1.7701011962721157e+02
 -1.9174446910572480e+07  -5.6939238380039870e+06  -1.7754703036230296e+02
 -1.9161685838868402e+07  -5.7366994566280700e+06  -1.7808318150121636e+02
 -1.9148829306546560e+07  -5.7794464960016980e+06  -1.7861857113322048e+02
 -1.9135877377564404e+07  -5.8221647431394950e+06  -1.7915319735104384e+02
 -1.9122830116354610e+07  -5.8648539851984540e+06  -1.7968705825086832e+02
 -1.9109687587824292e+07  -5.9075140094801770e+06  -1.8022015193234915e+02
 -1.9096449857355110e+07  -5.9501446034307420e+06  -1.8075247649860682e+02
 -1.9083116990802730e+07  -5.9927455546423660e+06  -1.8128403005624008e+02
 -1.9069689054496440e+07  -6.0353166508546060e+06  -1.8181481071533352e+02
 -1.9056166115238924e+07  -6.0778576799552740e+06  -1.8234481658946214e+02
 -1.9042548240305893e+07  -6.1203684299814250e+06  -1.8287404579569613e+02
 -1.9028835497445945e+07  -6.1628486891198790e+06  -1.8340249645460014e+02
 -1.9015027954879798e+07  -6.2052982457095990e+06  -1.8393016669025530e+02
 -1.9001125681300370e+07  -6.2477168882415720e+06  -1.8445705463025118e+02
 -1.8987128745872230e+07  -6.2901044053602890e+06  -1.8498315840569586e+02
 -1.8973037218231384e+07  -6.3324605858645510e+06  -1.8550847615121933e+02
 -1.8958851168484820e+07  -6.3747852187089250e+06  -1.8603300600498423e+02
 -1.8944570667210072e+07  -6.4170780930048540e+06  -1.8655674610869173e+02
 -1.8930195785455110e+07  -6.4593389980211660e+06  -1.8707969460758130e+02
 -1.8915726594737925e+07  -6.5015677231851890e+06  -1.8760184965043620e+02
 -1.8901163167046030e+07  -6.5437640580843420e+06  -1.8812320938959670e+02
 -1.8886505574836224e+07  -6.5859277924667070e+06  -1.8864377198095917e+02
 -1.8871753891034220e+07  -6.6280587162423600e+06  -1.8916353558398578e+02
 -1.8856908189034294e+07  -6.6701566194839770e+06  -1.8968249836170380e+02
 -1.8841968542698883e+07  -6.7122212924283800e+06  -1.9020065848071783e+02
 -1.8826935026358135e+07  -6.7542525254775690e+06  -1.9071801411121520e+02
 -1.8811807714809860e+07  -6.7962501091990940e+06  -1.9123456342696278e+02
 -1.8796586683318690e+07  -6.8382138343281780e+06  -1.9175030460532588e+02
 -1.8781272007616214e+07  -6.8801434917674670e+06  -1.9226523582725780e+02
 -1.8765863763900280e+07  -6.9220388725889510e+06  -1.9277935527731597e+02
 -1.8750362028834390e+07  -6.9638997680356840e+06  -1.9329266114367564e+02
 -1.8734766879548192e+07  -7.0057259695203260e+06  -1.9380515161810456e+02
 -1.8719078393636033e+07  -7.0475172686291400e+06  -1.9431682489600440e+02
 -1.8703296649157215e+07  -7.0892734571213440e+06  -1.9482767917639580e+02
 -1.8687421724635650e+07  -7.1309943269299580e+06  -1.9533771266192068e+02
 -1.8671453699059013e+07  -7.1726796701641050e+06  -1.9584692355886332e+02
 -1.8655392651878748e+07  -7.2143292791089710e+06  -1.9635531007714238e+02
 -1.8639238663009573e+07  -7.2559429462271890e+06  -1.9686287043031996e+02
 -1.8622991812829133e+07  -7.2975204641595770e+06  -1.9736960283560370e+02
 -1.8606652182177210e+07  -7.3390616257273180e+06  -1.9787550551386525e+02
 -1.8590219852356050e+07  -7.3805662239311430e+06  -1.9838057668962347e+02
 -1.8573694905129360e+07  -7.4220340519537960e+06  -1.9888481459106623e+02
 -1.8557077422722050e+07  -7.4634649031607470e+06  -1.9938821745005225e+02
 -1.8540367487820018e+07  -7.5048585711007470e+06  -1.9989078350210980e+02
 -1.8523565183569513e+07  -7.5462148495073980e+06  -2.0039251098644831e+02
 -1.8506670593576710e+07  -7.5875335323002245e+06  -2.0089339814596440e+02
 -1.8489683801907690e+07  -7.6288144135846670e+06  -2.0139344322723332e+02
 -1.8472604893087428e+07  -7.6700572876547380e+06  -2.0189264448053456e+02
 -1.8455433952099845e+07  -7.7112619489927370e+06  -2.0239100015984025e+02
 -1.8438171064387187e+07  -7.7524281922707865e+06  -2.0288850852282620e+02
 -1.8420816315849613e+07  -7.7935558123518760e+06  -2.0338516783087732e+02
 -1.8403369792844843e+07  -7.8346446042906605e+06  -2.0388097634908940e+02
 -1.8385831582187600e+07  -7.8756943633348970e+06  -2.0437593234627894e+02
 -1.8368201771149363e+07  -7.9167048849258580e+06  -2.0487003409498060e+02
 -1.8350480447457770e+07  -7.9576759646998780e+06  -2.0536327987145853e+02
 -1.8332667699296188e+07  -7.9986073984893050e+06  -2.0585566795570940e+02
 -1.8314763615303498e+07  -8.0394989823229960e+06  -2.0634719663146205e+02
 -1.8296768284573400e+07  -8.0803505124279860e+06  -2.0683786418618888e+02
 -1.8278681796654030e+07  -8.1211617852302190e+06  -2.0732766891110754e+02
 -1.8260504241547592e+07  -8.1619325973556780e+06  -2.0781660910118688e+02
 -1.8242235709709965e+07  -8.2026627456308830e+06  -2.0830468305514518e+02
 -1.8223876292050000e+07  -8.2433520270848420e+06  -2.0879188907546626e+02
 -1.8205426079929333e+07  -8.2840002389492260e+06  -2.0927822546839350e+02
 -1.8186885165161870e+07  -8.3246071786596750e+06  -2.0976369054393808e+02
 -1.8168253640013248e+07  -8.3651726438568910e+06  -2.1024828261588510e+02
 -1.8149531597200368e+07  -8.4056964323877800e+06  -2.1073200000179840e+02
 -1.8130719129891153e+07  -8.4461783423057720e+06  -2.1121484102301756e+02
 -1.8111816331703780e+07  -8.4866181718727260e+06  -2.1169680400467314e+02
 -1.8092823296706370e+07  -8.5270157195595690e+06  -2.1217788727568654e+02
 -1.8073740119416820e+07  -8.5673707840464640e+06  -2.1265808916876392e+02
 -1.8054566894801654e+07  -8.6076831642255020e+06  -2.1313740802042140e+02
 -1.8035303718275980e+07  -8.6479526592006630e+06  -2.1361584217097658e+02
 -1.8015950685703266e+07  -8.6881790682883110e+06  -2.1409338996454704e+02
 -1.7996507893394350e+07  -8.7283621910193360e+06  -2.1457004974906800e+02
 -1.7976975438107096e+07  -8.7685018271397690e+06  -2.1504581987629211e+02
 -1.7957353417046204e+07  -8.8085977766112850e+06  -2.1552069870177905e+02
 -1.7937641927862544e+07  -8.8486498396125600e+06  -2.1599468458490065e+02
 -1.7917841068652477e+07  -8.8886578165405280e+06  -2.1646777588886772e+02
 -1.7897950937957700e+07  -8.9286215080109970e+06  -2.1693997098072168e+02
 -1.7877971634764586e+07  -8.9685407148596380e+06  -2.1741126823133771e+02
 -1.7857903258503545e+07  -9.0084152381435520e+06  -2.1788166601543605e+02
 -1.7837745909049053e+07  -9.0482448791410360e+06  -2.1835116271157090e+02
 -1.7817499686718475e+07  -9.0880294393540640e+06  -2.1881975670215206e+02
 -1.7797164692272100e+07  -9.1277687205081750e+06  -2.1928744637343607e+02
 -1.7776741026912330e+07  -9.1674625245540310e+06  -2.1975423011553613e+02
 -1.7756228792283583e+07  -9.2071106536676400e+06  -2.2022010632241737e+02
 -1.7735628090470854e+07  -9.2467129102531990e+06  -2.2068507339192232e+02
 -1.7714939024000637e+07  -9.2862690969412680e+06  -2.2114912972574170e+02
 -1.7694161695839275e+07  -9.3257790165919800e+06  -2.2161227372944387e+02
 -1.7673296209392660e+07  -9.3652424722956420e+06  -2.2207450381247494e+02
 -1.7652342668506052e+07  -9.4046592673729420e+06  -2.2253581838815217e+02
 -1.7631301177463345e+07  -9.4440292053765880e+06  -2.2299621587367648e+02
 -1.7610171840986792e+07  -9.4833520900916330e+06  -2.2345569469012747e+02
 -1.7588954764236014e+07  -9.5226277255374040e+06  -2.2391425326247878e+02
 -1.7567650052807864e+07  -9.5618559159677900e+06  -2.2437189001959348e+02
 -1.7546257812735780e+07  -9.6010364658723860e+06  -2.2482860339422933e+02
 -1.7524778150489170e+07  -9.6401691799776900e+06  -2.2528439182304498e+02
